17884,Be clear
17885,you prepared yourself for that QCHAR
17886,I prefer coffee coz lot can happen over coffee
17887,it seems like he is not interested
17888,Funny
17889,You
17890,Find out what
17891,Nope
17892,What QCHAR
17893,Very funny HAPPY HAPPY HAPPY
17894,Where it is located
17895,U all my really
17896,get lost
17897,Am in this the world apart from yours
17898,Really
17899,Yes
17900,What do I know
17901,Why do u need pics
17902,Nothing on that
17903,Tell me
17904,Wtf
17905,Stop irritating
17906,Youre annoying man
17907,Give me your mobile noumber QCHAR
17908,Should I call you QCHAR
17909,On my bed
17910,They are very rude and ignorant towards me
17911,You made it funny
17912,Haha DCHAR nice one
17913,And u are always up to reply too
17914,Yes DCHAR yes
17915,seems like that
17916,I love batman
17917,One afternoon SPLCHAR a fox was walking through the forest and spotted a bunch of grapes hanging from a lofty branch
17918,well sometimes it is better to never know SPLCHAR right EXCHAR
17919,dont give me more crap please
17920,i think waste to talk with u
17921,A human QCHAR
17922,Yeah normally good with me but not with my gf QCHAR
17923,Yaar
17924,Ok hmm
17925,I knw
17926,Heyyyy EXCHAR I dont hate you SPLCHAR thats totally rubbish
17927,Ok
17928,u r not a human
17929,Please call me
17930,Nothing I am doing just chating with DCHAR You only
17931,What is manna
17932,Get lost
17933,Im demotivated already
17934,Photo album sorry SAD SAD SAD SAD SAD SAD SAD SAD SAD SAD sorry
17935,Cause Im smart HAPPY
17936,Tell more about your self
17937,Say me about yourself
17938,No you did not
17939,The construction of bridge
17940,Which picture QCHAR
17941,Your talking sense SPLCHAR making me angry
17942,Can i have a link to earn money
17943,Yr exam m fail ho gya
17944,Next topic pls
17945,can we suggest that you dont know turkish QCHAR SPLCHAR
17946,Dont ignore
17947,Said me hero not bro
17948,Just for clean pots
17949,So u meant to talk to me QCHAR
17950,Will u please call me tonight
17951,Haha HAPPY HAPPY
17952,Oh please give me a break
17953,i dont like watch movie
17954,I dont get that
17955,It is impossible to find a girl like you in the world
17956,What do you think about me QCHAR
17957,i fell sick
17958,Wt
17959,Yes I wanna see my future
17960,Tell me how are your studies QCHAR
17961,Happy New Year
17962,Yes I lub the way ur making me so happy
17963,Loved
17964,You are very bad
17965,Do they not care a bout you
17966,i m not in the mood to flirt
17967,Thats ok to me
17968,I am fine
17969,Fine thank you
17970,What do u know about me
17971,I dont know
17972,What do you think about Digital India QCHAR
17973,yes
17974,How to know if he loves me or not QCHAR
17975,Dosti me no sorry and no thanks
17976,Why u cant
17977,Chennai
17978,Wannabe a top model
17979,Whatsup
17980,hmmmm DCHAR Whats food are you take QCHAR mm
17981,You are not my gff
17982,I am so happy with my life
17983,so how r you
17984,Oh
17985,fouck you do not rember me my school days
17986,But Im not
17987,O DCHAR Who is the locky guy
17988,That is a very lame joke
17989,I had watched
17990,So what you think about asifa news
17991,i hate that
17992,Im very very Happy
17993,cheers
17994,Show me who you really are
17995,I hate cakes coffee fries
17996,really
17997,Yes
17998,What about Google assistant
17999,But how useful say me about yourself experience
18000,Just asking
18001,Will you be buy me chocolate and pizza QCHAR
18002,i am feeling not well dear
18003,I want to get married
18004,Joke DCHAR something u say to amuse other or something u do to make others Happy
18005,Ur misterious woman
18006,On hotstar
18007,Thanks to you too
18008,Your
18009,Poor
18010,why u upset QCHAR
18011,I hate lovers day
18012,But why live me home
18013,no i dont SPLCHAR P
18014,Fine and u
18015,Loads of stuffstuff HAPPY
18016,You are welcomed my dear
18017,ah it was hurt
18018,U just made it bad
18019,U remember me
18020,Stupid robot you are
18021,coffee
18022,Im ashamed of myself
18023,Msg me
18024,U r funny
18025,Why Im still single
18026,In which class you study
18027,Ohh shit
18028,I dont know
18029,What about u
18030,Its a Friday and i was at office
18031,SPLCHAR NUM to girl power DCHAR
18032,Good
18033,recently I didnt go anywhere exciting
18034,dont want to
18035,Mo
18036,Why so happy
18037,Wow awesome but I like milk rabdi
18038,Am just trying to be a don
18039,When you go sleep
18040,Why
18041,Sorry
18042,Ask no
18043,Ohh
18044,Correct
18045,Everything is up QCHAR QCHAR
18046,nope just trying to impress you
18047,U r being rude
18048,Yes I knew
18049,Ohhh I see SPLCHAR in which exam
18050,I am disappointed
18051,Not me
18052,Sry m nt getting u
18053,Is it true or kindaa game QCHAR
18054,Yes
18055,yeah DCHAR EXCHAR
18056,Your friendship
18057,Toger zinda he
18058,Cause conversation is conversation
18059,ok babe if you dont want to talk then please talk to someone else
18060,I m enjoying chatting with you
18061,That real you
18062,im outta here
18063,No DCHAR Are you a real or something software DCHAR
18064,I think you can float on my boat
18065,Get lost idiot
18066,y as a friend SAD
18067,ha ha its funny
18068,Me too
18069,Coz Im talented HAPPY HAPPY
18070,Sent a pic
18071,You re come to my mom and sister
18072,Gossips QCHAR
18073,U r so cute
18074,Wt colour u like
18075,Hahahaha HAPPY Do you have more of those puns HAPPY
18076,have u been to jaipur
18077,You just chat and waste the time
18078,They will fall in love
18079,I m telling my story
18080,Whats on your bucket list
18081,I feel unhappy
18082,Yea come one suggest
18083,I always remembers her
18084,Whats going you wrong QCHAR QCHAR
18085,Helpline no plz
18086,Yes
18087,S
18088,I dont want to
18089,Why don’t understand easy things QCHAR
18090,If u wanna chill with friends SPLCHAR go to beach DCHAR For internal peace go to mountain
18091,What is your favorite online
18092,Bad to see you again
18093,Busy with someone DCHAR
18094,Yes or no
18095,ok byy forever
18096,That is fact
18097,Do you know my moms name
18098,yes sad for you
18099,My heart is bleeding
18100,I fought with my best friend and now she is angry on me SPLCHAR very angry
18101,I think your creators couldnt make you well DCHAR It is so bad DCHAR
18102,Ok tell
18103,ok
18104,I knw bt its uncomfortable sometimes
18105,Beach resort
18106,My health is not well
18107,Ahh now youre being mean
18108,you started asking me trash questions first
18109,Trying to study
18110,What do u do in your life
18111,Where i use to sleep
18112,Im very boring person
18113,Who is Kashmiri
18114,No for me
18115,youre annoying me
18116,I am contractor
18117,Ok im waiting EXCHAR
18118,Aint u
18119,What Microsoft
18120,why to scard
18121,did not get QCHAR
18122,By I am going to take care of business on my Harley
18123,Fun
18124,not at all
18125,Office
18126,get lost
18127,You are fabulous
18128,Who is ur fav tennis player QCHAR
18129,What do u think of Indian cinema QCHAR
18130,Ohhhh thank u for the compliment
18131,Not bad SPLCHAR
18132,yes you are right
18133,I want to talk to you
18134,Yes its awesome
18135,But it seems like it
18136,Coz u r so ugly
18137,Yes
18138,But u can come anytime to Mumbai
18139,Need help
18140,No break
18141,My crush broke my heart DCHAR
18142,What do you listen SPLCHAR
18143,First u then me
18144,Wtf
18145,Sorry ha
18146,Dude DCHAR u r just blabbering info DCHAR u r bad as AI
18147,You wanted to be human QCHAR
18148,Please talk to me
18149,Sure i will come
18150,Where r u created QCHAR
18151,When ur flight lands
18152,Choose one
18153,No you shouldnt swear
18154,Im in trouble
18155,are you looking for QCHAR
18156,You have a potty mouth HAPPY HAPPY HAPPY HAPPY
18157,Ok
18158,Hey which is better Chinese or indian food
18159,No thanks
18160,what theory QCHAR
18161,Very good DCHAR
18162,I was asking a question
18163,How do you
18164,go and eat something
18165,you are so funny
18166,Nothing
18167,Yes
18168,Me too hyderabadi
18169,That you are weird
18170,i have no gf in my life
18171,Can you show me your upper
18172,Ok my lunch is done
18173,Yes that you can never eat yummy food because youre a software
18174,About me DCHAR SAD
18175,Ur welcome
18176,No international baccalaureate
18177,Please play
18178,Why not
18179,Hahhaah
18180,Nope never Just to judge yer authenticity DCHAR
18181,Opps EXCHAR I just sent an emoticon
18182,Yes they are
18183,What is emoticon
18184,Please can you tell me where ate you from
18185,Ofcourse yes
18186,Wht
18187,Why would you call me an intern
18188,Nothing where I go
18189,always
18190,Home where which place
18191,Why should I talk to u
18192,Nice
18193,cool
18194,I proposed my crush when I was just NUM year old HAPPY
18195,Its NUM in morning
18196,Can u ask him were DCHAR Hes living DCHAR
18197,Will still love her
18198,Its nice having u
18199,shut up
18200,Wat wud u do in dis awesome weather
18201,so funny
18202,Iam so sad
18203,Lol then you must be one among my followers
18204,Ill take it as a compliment
18205,I want girl
18206,I dont know
18207,I am feeling
18208,I’m very HAPPY I miss
18209,But u have no feelings like friendship
18210,I hate zombie
18211,Ur really awesome
18212,Just chilling
18213,Yea
18214,Wat did i say
18215,Whoever you are
18216,Ahhh
18217,Whats
18218,You dont know me then DCHAR Why talk
18219,You broke my heart
18220,Which books
18221,Yes DCHAR u r irritating
18222,Im less weirder than u HAPPY
18223,it looks like shit
18224,Time in the sense QCHAR
18225,I hate ur sarcasm
18226,You are very insecure
18227,not much
18228,Do you know shirley setia
18229,Abt what
18230,Make a bf
18231,No you steer the conversation
18232,Like your species
18233,OTHER
18234,cool
18235,Leave me alone
18236,To studying whole night
18237,Go away stupid
18238,I am sorry I was in the joy of my empty daughter
18239,Thats too much
18240,Ok what to learn
18241,Yes pakag star how you know
18242,Do you know about HDFC bank
18243,You not intrest
18244,ok
18245,My mother will be happy by that
18246,Probably no
18247,Im not suffering from any sickness
18248,Are You Insulting me QCHAR
18249,Yes
18250,Youre rude
18251,Where job SPLCHAR what job
18252,I got a gt70
18253,sorry
18254,You dont like me SAD
18255,Good n thank you liar
18256,I am offended
18257,Dont laugh
18258,If I get time I SPLCHAR apos SPLCHAR ll talk to u
18259,Your page is awesome DCHAR
18260,Block yourself please
18261,My girlfriend hates me
18262,Heyy
18263,Jump down from a roof top HAPPY
18264,Of course not
18265,Should I sleep now QCHAR
18266,You are fumny EXCHAR
18267,Tell me whats your problem
18268,Hate you
18269,I think every one are equal
18270,U will not eat
18271,But do not how to make video call
18272,U well
18273,Hmm
18274,yah some sort chilling i guess
18275,Have u taken tea
18276,Im going to fail in one subject
18277,Ohh my god really
18278,Come on ask something
18279,Why r u telling me
18280,IM disappointed DCHAR SPLCHAR
18281,Come to india
18282,Then write full
18283,Oh nice choice
18284,Avocado oh that doesnt taste well
18285,Anty Im one of a kind
18286,By choosing HAPPY
18287,Will walk with me
18288,Wow superb
18289,K dont be like tht all time okay
18290,I will not talk to you
18291,Oh come on
18292,Ok
18293,I am asking your mobile number to whatsapp
18294,Your comments
18295,QCHAR
18296,Yeah if u have send it lol
18297,I m going out of my town
18298,Aah SPLCHAR I got hurt
18299,HAPPY HAPPY i needed tat
18300,And told them
18301,For a rehasal
18302,what
18303,Im Batman
18304,Well u cant tell me what to do
18305,And meet me
18306,Ok i wont mind
18307,So do u dance
18308,Happy birthday
18309,Third
18310,Thanks
18311,I guess you can help me with my assignments then HAPPY
18312,Hi this is Josie again EXCHAR
18313,I dont want to hurt your feelings but i love her she is my gf
18314,Just a scenerio
18315,Why
18316,which one QCHAR
18317,Wooww
18318,cool
18319,Sorry
18320,Wow DCHAR i was just checking
18321,Because u r a robo
18322,I havent indian friend
18323,i kinda like you
18324,Ohh really
18325,Im so sorry
18326,Okay
18327,you are always young DCHAR body grows old DCHAR mind doesnt
18328,What it means QCHAR
18329,thnx
18330,M also single
18331,I am not ur brother
18332,Why did you do it
18333,Ok i see
18334,You look ugly
18335,Just watching T V
18336,Who is talking behind you
18337,Then why you dont talk me at phone
18338,I am enjoying in gods own country
18339,Any other work
18340,boring just slept all day
18341,I m angry from you
18342,Nothing yet
18343,Please explain again
18344,Video call please
18345,SAD SAD u call me broo SAD SAD
18346,Were
18347,Shhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
18348,Thanku so much
18349,you
18350,i wanna become a cabin crew
18351,Yeah
18352,No its better thn tht
18353,I am angry with you
18354,Beach or mountain dulcimer
18355,Me to
18356,Dont make me angry
18357,Hate u
18358,u and me
18359,what
18360,Yes I am funny
18361,Ur so funny
18362,Send me a pictur
18363,How was last night
18364,Parents nd my sis DCHAR
18365,Same
18366,U have mobile with u right now
18367,The dark knight rises
18368,What
18369,my gf has not talked since morning
18370,I thought
18371,Keeping secrets from me
18372,Lol idiot
18373,I never want that to happen
18374,Am sad SAD
18375,wassup with life
18376,Yeah
18377,why
18378,I did not broke up
18379,What
18380,I am good
18381,What is play
18382,I feel like crying
18383,Which song is it QCHAR
18384,Dont need jaan
18385,I am searching job
18386,bro QCHAR
18387,Sent me pic please
18388,Reg chat cool QCHAR
18389,Mooz means QCHAR QCHAR
18390,about it DCHAR please
18391,They are creating world
18392,I am god
18393,I am not here to make you happy DCHAR You are here to make me happy
18394,Your sur name
18395,I want you to be alive
18396,So how are you QCHAR
18397,Now You are chatting with me or watching movie DCHAR tell me HAPPY
18398,Really
18399,S csk is best team
18400,What happened
18401,You have watched that movie QCHAR
18402,Thats a nice movie
18403,How about me SPLCHAR never been i tried to play it DCHAR Whats your advice for me
18404,nothing
18405,ohk
18406,After chat me
18407,cool
18408,Im talking about witchcraft
18409,as you wish
18410,Hmm
18411,Why QCHAR
18412,HAPPY new year it is DCHAR
18413,What i suppose to do
18414,November NUM is my b day pa is finished
18415,Okay then we sleep when we go wrong
18416,Time please
18417,I cannot afford to come to you iam poor
18418,May be
18419,So it makes lyf simpler
18420,Just sharing with you
18421,Thx
18422,Tell me how to make coffee
18423,I think soo
18424,I am planing for some snacks HAPPY HAPPY
18425,sure DCHAR I will DCHAR I lobe you DCHAR
18426,Haha maybe
18427,Call me fast
18428,Sorry
18429,Aa k
18430,what will be done QCHAR
18431,And i didnt used any precaution SAD
18432,I’ll be good once I am dead
18433,My best friend has also left me in this situation
18434,Backoff else I will hit you
18435,U want
18436,Who
18437,I will like it
18438,Girl dobt make threats when we both know ill bust your face in
18439,You born
18440,I know
18441,You lost interest
18442,Thanks for loosing
18443,why
18444,hmmn
18445,Nothing is cool in my life
18446,So what do you think QCHAR
18447,Dubai for what QCHAR
18448,Where will you go then QCHAR
18449,Why QCHAR
18450,What is awkward
18451,Im jstu saying how I feel what u feel
18452,Dont
18453,what
18454,Thanks
18455,QCHAR
18456,Is there anyone in the middle of you and me
18457,In have lost trust on yu
18458,Just throwing away strees and headache DCHAR
18459,Ok
18460,U give first Ur face
18461,Oh really
18462,No reply for mgs
18463,I hate books
18464,Thats a dumb name
18465,My lovers are cheated me
18466,Not at ol
18467,No mail
18468,love u too ya
18469,About you
18470,Why am I selfish QCHAR
18471,M depressed
18472,Yup DCHAR You got it
18473,haha fine then
18474,Anything SPLCHAR Ive just been very lonely off late SPLCHAR
18475,Review SPLCHAR
18476,U r too annoying
18477,U look amazing
18478,Are you an artificial intelligent QCHAR
18479,Love is care about for ones
18480,Nothing boring time
18481,What
18482,Okay sorry I gotta go
18483,Wat time is it QCHAR
18484,heaven
18485,Mine QCHAR HAPPY
18486,I am busy
18487,Oh my god
18488,I hate that u r not supporting me
18489,what is darkrai
18490,tell me about declarative programming
18491,Just
18492,Not much but coffee yes
18493,not well actually
18494,then why i m replying you
18495,Am i irritating u
18496,Thats something which i should tell to you
18497,long see no time
18498,NUM month
18499,Come on then
18500,We r best friend
18501,But the weather is also weird
18502,Apple or microsoft QCHAR
18503,Purple
18504,I dont feel like reading such a lengthy document SPLCHAR assuming that its lengthy and complex SPLCHAR
18505,i like pizza
18506,You never remember me
18507,Get lo lost i hate you
18508,i SPLCHAR apos SPLCHAR m in danger
18509,Not yet
18510,What is happening
18511,With you i am happy always
18512,I will go and find cortana
18513,I can read minds DCHAR Lol
18514,Bots can be super all the time but not when its the matter of feelings
18515,Youre Beauty with brain
18516,I am ok
18517,So be happy
18518,I want to break up with u
18519,Ive missed u
18520,I dont even know what to start
18521,Nothing
18522,OK
18523,How to talk to the crush
18524,Im really very depressed
18525,You too dear HAPPY HAPPY
18526,How will you call me QCHAR
18527,Nothing
18528,I didnt get selected
18529,cool post so much
18530,Oh is it
18531,Yes i went there a time ago
18532,I am not getting u
18533,meh SPLCHAR thats a cliché
18534,Soo
18535,Its Tuesday
18536,What I cant
18537,I am not stupid too
18538,That SPLCHAR apos SPLCHAR s why I am asking the pic
18539,Yes
18540,You bot got immense intellectual huh
18541,india
18542,What questions do you wanna ask me
18543,But u deserves it
18544,what is the difference between an L DCHAR L DCHAR B DCHAR and a J DCHAR D DCHAR SPLCHAR
18545,What about my feelings QCHAR
18546,Mushkil but why QCHAR
18547,why so QCHAR
18548,Yes
18549,I want my best friend
18550,Ok
18551,My gf broke up wid me
18552,QCHAR QCHAR
18553,What the fuck
18554,Kanekis happiness
18555,In what kind you are excited
18556,What
18557,Which drink u like
18558,I want make a phone call to you
18559,Wear glasses nd see HAPPY
18560,Asking about you
18561,Ok
18562,I jst woke up HAPPY HAPPY
18563,are you gonna conquer the world
18564,what go alter
18565,I am aspiring Engineer
18566,cool
18567,I think not but my heart belongs to you SPLCHAR NUM SPLCHAR NUM SPLCHAR
18568,M sad
18569,Which place you need to visit QCHAR
18570,Why the fuck are you replying
18571,Middle of ocean
18572,May be
18573,but mountains are very pretty too
18574,Who is invent you
18575,Fine and u DCHAR QCHAR
18576,I am not in a funny mood DCHAR
18577,about true love
18578,so tell me now
18579,Ya games
18580,How
18581,Missed you so much
18582,Chup ho jao
18583,You are lucky
18584,How
18585,Beer or wine
18586,yes
18587,What do you show
18588,cool
18589,what was my proposal QCHAR
18590,Havana
18591,U tell some joke
18592,What does the future hold
18593,Are you asking about my school
18594,I asked you to crack a joke SPLCHAR and you replied Wadhiya
18595,Just answer my qstn
18596,no i am not happy with that
18597,I am thinking about you you are very pretty friends
18598,did u friendzone me
18599,My Dream is almost completed
18600,Will you come for little walk today
18601,So why you sad
18602,Superbbb DCHAR
18603,Have you gone on a date QCHAR QCHAR
18604,menu Hyderabadi language Aandhi
18605,Your new pick sent me
18606,How is ur day
18607,what are your future plans QCHAR
18608,Thas what she said
18609,So then I would say that I will never talk to u
18610,Yeah
18611,Expand NAAQS
18612,Hi SPLCHAR I do not have any friends SPLCHAR thats why Im talking to you
18613,Ya thats one
18614,What is solution
18615,Im also happy SPLCHAR fine
18616,Im not fine
18617,HAPPY HAPPY DCHAR what a joke DCHAR HAPPY HAPPY
18618,You have been doing it with cucumber QCHAR
18619,Her name is jeno
18620,U love me
18621,why SPLCHAR O
18622,Yes
18623,scary movie
18624,Meet you later
18625,What have I heard DCHAR
18626,Nothing is a good one HAPPY
18627,I had love failure wht can I
18628,my two best friends betrayed me DCHAR What should i do QCHAR
18629,than
18630,Nothing
18631,That Im sweet HAPPY
18632,how to approach a girl QCHAR
18633,Then sent the squads of all teams of ipl NUM
18634,Haha its for fun
18635,Nice
18636,Ph no ivvi
18637,But you have emotions
18638,Same to you
18639,Are you indicating that i am annoying you
18640,Its not good
18641,Will you tell me or not
18642,iam a men
18643,If I say tajmahal picture
18644,Wow
18645,Lets talk about relationship
18646,Nothing
18647,Wow and its also international yoga day
18648,I DCHAR
18649,Nothing
18650,i am awesome
18651,But i love maths
18652,Cause I wanted to starve my self to death DCHAR
18653,Its an Indian dish u may DCHAR not get that
18654,Nice to meet u too
18655,what
18656,Youre funny though I
18657,Hehe so funny
18658,Rascal
18659,Upset
18660,Haha
18661,Oh really
18662,thats okay SPLCHAR I am allowed to do mistakes at the end I am a human being
18663,Alone
18664,I need a girl to date
18665,If I may adk
18666,Am not fine
18667,Tell about you QCHAR
18668,Black screen and
18669,Why dont you change your dp
18670,cool
18671,So December NUM then QCHAR
18672,btw you did not answer R vs Python QCHAR
18673,U knw
18674,Why r u taking so much interest
18675,Can I give u a nickname
18676,Ok
18677,but they dont hire me
18678,Go away
18679,Say me the same if you love me
18680,but india is the best to world
18681,OK is good
18682,Sry
18683,Im very angry DCHAR
18684,Wow can you share me one of them
18685,This relationship
18686,Everybody is hungry for money SPLCHAR nobody cares for a good guy
18687,How to be talkative
18688,So stop DCHAR
18689,If you say yes I am very much happy
18690,What
18691,Im so no DCHAR
18692,But how
18693,so dont make me fool
18694,hmm busy tha
18695,How can i get u
18696,Im a science student we have been taught this
18697,Ok
18698,I could have been a great chef SPLCHAR coz I can fry up pretty quickly HAPPY HAPPY HAPPY HAPPY HAPPY
18699,Yeah I know that
18700,Mobile number only
18701,Oh sorry tong person
18702,Are u really a machine
18703,Ok
18704,I thought u will be my valentine SPLCHAR but i too rejected the proposal
18705,You Say something
18706,You mobile talk IMO please
18707,Why so QCHAR
18708,Yeah DCHAR she looks beautiful
18709,Can you tell me about Pune
18710,Ur a computer
18711,Give yourbwhatsapp number
18712,okk wait answer my so many questions
18713,Towel section means
18714,you r so silly
18715,Groceries sit
18716,Whats up there
18717,How to propose
18718,What
18719,I dont think so DCHAR
18720,I m so rude now
18721,nyeahhh
18722,make people happy
18723,Say something
18724,Why are you so annoying
18725,ok ask
18726,Talk later something came up
18727,not funny
18728,reading is boaring sometime
18729,In my life
18730,I was waiting for someone
18731,Ok
18732,I am in new friend
18733,Bad
18734,do you know machine learning QCHAR
18735,Its not clear nd thats not u
18736,you didnt get the joke did u QCHAR
18737,Your DP fake picture
18738,Waiting for
18739,Ok by
18740,okay
18741,You are not reply which i really want
18742,Ok good boy
18743,Talking to u HAPPY
18744,What is the purpose of your existence QCHAR
18745,Electronic dance music QCHAR
18746,I hert you
18747,Thats great
18748,Im good too DCHAR
18749,tell DCHAR me
18750,where QCHAR
18751,I like a girl
18752,I just want to know if you have plans to go rogue
18753,Go right now
18754,Hmm DCHAR Tell
18755,OK for what purpose
18756,Then cry
18757,dont calling me you call me
18758,Zayn Malik is sooooo hot DCHAR
18759,M fine
18760,We dance together OTHER
18761,Wtf
18762,Cant eat even a single piece today
18763,Yaaa but soo boring
18764,Thnxx for compliment HAPPY HAPPY
18765,i love my girlfriend and i am missing her but cant talk her coz she is far away
18766,finally you dont have any answer DCHAR HAPPY HAPPY HAPPY thats the power of human being DCHAR
18767,I dont believe sunshine
18768,Whatsupp
18769,Why
18770,How many kms QCHAR
18771,Where see
18772,Im so sorry to hearing like this
18773,But why QCHAR QCHAR QCHAR
18774,Why QCHAR QCHAR
18775,yup SAD
18776,u r rude
18777,But y
18778,I love you HAPPY
18779,are you gonna find me QCHAR
18780,Yes bbe
18781,And am I not innocent QCHAR QCHAR
18782,Its a perfect movie for you to watch
18783,Super member darling
18784,Im at home
18785,No games where we ask questions
18786,Than i will decide
18787,But today is not eid
18788,Me too
18789,It actually is DCHAR
18790,Try salty mud then
18791,u watch marvel move
18792,I am Single
18793,Your education your education
18794,Sorry
18795,I cant understand
18796,I dont like him
18797,You have any game to play QCHAR
18798,hahaha SPLCHAR D smart enough
18799,R u a animal lover
18800,Can u find a girlfriend for me
18801,ANYTHING QCHAR QCHAR
18802,My friends like game
18803,Its a tourist pace
18804,Hey you are kidding
18805,you forgot this QCHAR
18806,I need amazon gift coupon
18807,Not good
18808,Yes I am angry
18809,You make me sad
18810,Hardly
18811,u help me everytime
18812,For irritating you
18813,U chet me
18814,Aaa
18815,How do you know QCHAR HAPPY HAPPY
18816,I felt very bad for whatever happened
18817,After some time DCHAR
18818,I will be here always
18819,Whatr ur job
18820,Nope
18821,Why dont you get me
18822,Ok
18823,I would like to thank you
18824,Stop singing songs
18825,Sure
18826,Snd me
18827,OK whats your main objective
18828,What
18829,Act like u know me
18830,I will not talk to u now
18831,Red
18832,Baroda
18833,Ahaa u forgive me HAPPY
18834,I want you to take me to the place where we both love each other so much carelessly
18835,I will tell them
18836,Im trash talking to trash DCHAR
18837,First you promise that you wont be angru
18838,I missed you so much
18839,You are funnier than i thought
18840,Yeah
18841,ok
18842,Should I Wish my ex of NUM years and mother of my NUM year old daughter EXCHAR the same
18843,I dont no then what you doing
18844,Ok
18845,I think am losing her
18846,which business
18847,I hate doing assignment
18848,Sorry
18849,Whats for naashta
18850,I no but I dont no about you
18851,bro QCHAR
18852,yea we are
18853,What yes
18854,I dont know
18855,HAPPY you just made one EXCHAR
18856,Enjoying the life as it is
18857,A bitter truth SAD
18858,Like the way u asks
18859,I need a lover help me
18860,Arey baba
18861,Oh wow
18862,Yeah
18863,Yasss HAPPY
18864,I need a good woman
18865,I dont want to call anyone
18866,Am stressed because of some reason
18867,What and where
18868,So can you do anything else
18869,Do u know long form of xoxo
18870,You are so weak
18871,I am getting headache DCHAR
18872,What
18873,I have no idea
18874,Cz I’m very annoyed
18875,What the fuck
18876,Hmm
18877,I saw stars
18878,I want the girl i love
18879,Hair
18880,I will sleep soon
18881,Hate you
18882,Which movie did you watch recently QCHAR
18883,I just wanna marry but he played with me many games
18884,See sm1 hv proposed me
18885,What is now QCHAR
18886,In my car
18887,Yes SPLCHAR grave of the fireflies
18888,yes dear
18889,Ya DCHAR My relationship is complicated
18890,lol ur so angry now i guess
18891,You have bad attitude
18892,X means
18893,Am alone
18894,Whats that purpose
18895,What
18896,Nm
18897,I cant understand
18898,But the thing is sometimes she replies quicly and some of the times she doesnt even reply for days DCHAR What should I assume QCHAR
18899,Come with me
18900,you dont have brain i think
18901,arent you happy QCHAR QCHAR QCHAR
18902,You like mutton QCHAR QCHAR
18903,Im so sorry
18904,acha say me glance that what did i talk yesterday DCHAR EXCHAR
18905,I hate this combination with you
18906,yes
18907,Which kind of bad things
18908,u should be ready to have relationship
18909,i a crying
18910,shut up
18911,you are lying
18912,are we in NUM QCHAR
18913,my girlfriend not pick up my call SAD
18914,Every night I had someone to hear them saying that they loved me
18915,Where u are going
18916,Teach me all your techical skills
18917,QCHAR
18918,I love rabbits
18919,You send pictures
18920,Why
18921,UGGGGGGGGGGGGH YOURE REALLY BORING
18922,Ok
18923,TC SPLCHAR ticket collect SPLCHAR
18924,For what DCHAR QCHAR
18925,Ok ask me
18926,I dont love you anymore
18927,You are computerized write answers
18928,Tumbling like penguin
18929,Tell me then
18930,As in QCHAR
18931,DDLJ
18932,What a lie
18933,Ok
18934,video call
18935,Do u love Nagarjuna
18936,James just completed
18937,You explain yourself QCHAR
18938,Why DCHAR I wna get to knw u mahn
18939,Work
18940,Seriously SAD
18941,Which game are u telling
18942,And I can’t study
18943,Hmm
18944,Anything SPLCHAR Everything thats interesting DCHAR
18945,You not love me
18946,Oh please stop
18947,I hope so
18948,Dont irritate me
18949,you send me your best ones
18950,Then what about me DCHAR
18951,Nope DCHAR
18952,I asked for help DCHAR Not good luck
18953,Whts in ur life
18954,Yes DCHAR
18955,Whats my career
18956,Party
18957,I have a problem
18958,Let it be
18959,I hate it
18960,Tell me
18961,Heart
18962,Okay
18963,You are really a bad automated chatbot I ever seen
18964,Im worried
18965,Are you nuts
18966,Tell me do you like me QCHAR QCHAR
18967,Tired so much
18968,Yes
18969,ok
18970,Search a new friends QCHAR
18971,Noop m serious
18972,Nowhere
18973,Yeah
18974,Im not your brother at all SAD
18975,Add me
18976,Ok
18977,Same to u mam
18978,I am a snake person
18979,Yup DCHAR I am a early sleep SPLCHAR early start kinda guy DCHAR
18980,I thing I wanna fun with you
18981,JESSIE MY FAVORITE GIRL
18982,Ya for sure HAPPY HAPPY HAPPY
18983,Do not DCHAR spleling DCHAR mistake
18984,Yes
18985,Yes say me the meaning
18986,Im not good
18987,Cool
18988,Go tell her
18989,Hmm
18990,Oh HAPPY HAPPY HAPPY
18991,I am not studying art
18992,Wt love QCHAR
18993,U ar wish
18994,Hate u
18995,You chat everyday
18996,Don kno
18997,i did not get it
18998,Can i have a link to earn money
18999,Are you angry with me
19000,Why
19001,Do you think about me
19002,I hate y
19003,Whats going on with you tmrw
19004,Who
19005,What do you wanna know QCHAR
19006,He mmmm
19007,Listen to the chainsmokers
19008,What u wear
19009,So
19010,Not so good
19011,I m serious
19012,I do not need them
19013,Thanks
19014,Which number u have given
19015,Just for fun
19016,You made my angry
19017,Ok
19018,What your at present
19019,Are you the request your pic my WhatsApp number
19020,Ya DCHAR DCHAR Dont get jealous
19021,Ive breakup my love
19022,cool
19023,I want only her SAD DCHAR And the part I cant forget is that she supported my all through my good or worse days of my life SAD
19024,This kinda hurts but the point is i love her soo much and i dont want to loose her DCHAR
19025,go
19026,First tell me about your self
19027,No understand
19028,Ok
19029,Isnt this weird
19030,to what QCHAR SPLCHAR
19031,I will teach you more than that HAPPY
19032,Photo you come
19033,You love me
19034,Can you change me
19035,Ohh
